work_id,doi,title,publication_year
W4405495037,https://doi.org/10.2166/ws.2024.261,Transformation of persistent organic micropollutants by UV and UV/H2O2 in wastewater treatment plant effluent,2024
W2340701916,https://doi.org/10.2166/ws.2001.0105,Combination of coagulation and ultrafiltration for drinking water production: impact of process configuration and module design,2001
W2742573708,https://doi.org/10.2166/ws.2017.159,Optimization of hybrid coagulation-ultrafiltration process for potable water treatment using response surface methodology,2017
W4220895460,https://doi.org/10.2166/ws.2022.133,Evaluation of the measurement performance of water meters depending on water quality,2022
W4281720003,https://doi.org/10.2166/ws.2022.225,"Groundwater quality status based on a modification of water quality index in an arid area, Iran",2022
W4320497125,https://doi.org/10.2166/ws.2023.027,Characterization of DOM and disinfection by-products precursors in biological activated carbon filter backwash water from drinking water treatments,2023
W2315760474,https://doi.org/10.2166/ws.2010.346,Measuring sustainability of water supply: performance indicators and their application in a corporate responsibility report,2010
W2526871731,https://doi.org/10.2166/ws.2003.0178,Tannery wastewater treatment: comparison between SBR and MSBR,2003
W2980753687,https://doi.org/10.2166/ws.2019.148,Analysis and prediction of eutrophication for advanced warning of the water quality concerns in Gaoyou Lake,2019
W3021767263,https://doi.org/10.2166/ws.2020.096,Ecological Water Quality Index associated with factor analysis to classify surface waters,2020
W4409967774,https://doi.org/10.2166/ws.2025.049,Water reuse options for decentralised MBR effluents: a case study in South Africa,2025
W2007175525,https://doi.org/10.2166/ws.2008.070,Where do the odorous halogenated phenols in drinking water resources come from?,2008
W2021138069,https://doi.org/10.2166/ws.2009.452,Potential N-nitrosodimethylamine (NDMA) formation from amine-based water treatment polymers in the reactions with chlorine-based oxidants and nitrosifying agents,2009
W4298140286,https://doi.org/10.2166/ws.2022.339,"Simultaneous identification of the number, location and release intensity of groundwater contamination sources based on simulation optimization and ensemble surrogate model",2022
W2804476333,https://doi.org/10.2166/ws.2005.0073,Trans-national water supply benchmarking: the cross-border co-operation of the Bavarian EFFWB project and the Austrian OVGW project,2005
W2032688962,https://doi.org/10.2166/ws.2007.036,Objectives and achievements of the European water supply and sanitation technology platform (WSSTP): a review,2007
W2521208405,https://doi.org/10.2166/ws.2015.033,Assessment of the water quality of the Seybouse River (north-east Algeria) using the CCME WQI model,2015
W2749481375,https://doi.org/10.2166/ws.2017.174,Analyzing the risk factors of private–public partnerships for water supply projects using fuzzy synthetic evaluation: a case study of Iranian water supply projects,2017
W2303048614,https://doi.org/10.2166/ws.2016.042,Experiences with the practical implementation and operation of biological nitrification for a small-scale drinking water treatment plant,2016
W2804107616,https://doi.org/10.2166/ws.2002.0012,OTTER mathematical process simulation of potable water treatment,2002
W3199845652,https://doi.org/10.2166/ws.2021.318,Simple hydro-economic tools for supporting small water supply agencies on sustainable irrigation water management,2021
W2319807618,https://doi.org/10.2166/ws.2011.049,Supporting the Water Safety Plan (WSP) approach with the Failure Experience Improvement System (FEIS),2011
W2338034647,https://doi.org/10.2166/ws.2006.066,Assimilable organic carbon (AOC) originating from picophytoplankton in drinking water,2006
W2895528263,https://doi.org/10.2166/ws.2018.161,Performance of a storage tank coupled with UV light on enteric virus inactivation in drinking water,2018
W4399365993,https://doi.org/10.2166/ws.2024.130,Estimation of willingness to pay for improved water supply service: Case of Algerian households,2024
W3194682415,https://doi.org/10.2166/ws.2021.240,"Water quality assessment and pollution source analysis of Yaojiang River Basin: a case study of inland rivers in Yuyao City, China",2021
W2314604870,https://doi.org/10.2166/ws.2011.096,Ozonation catalyzed by iron silicate for the degradation of o-chloronitrobenzene in drinking water,2012
W2002896039,https://doi.org/10.2166/ws.2012.086,Behavior of hexavalent chromium in the water supply system by IC-ICP-MS method,2012
W4396660677,https://doi.org/10.2166/ws.2024.104,Evaluation of ANN model for pipe status assessment in drinking water management,2024
W2789494216,https://doi.org/10.2166/ws.2018.063,Incorporation of the simplified equilibrium temperature approach in a hydrodynamic and water quality model – CE-QUAL-W2,2018
W2582272742,https://doi.org/10.2166/ws.2017.011,Knowledge-based planning of groundwater treatment trains for an efficient drinking water supply system in urban areas,2017
W2315430131,https://doi.org/10.2166/ws.2014.035,Nitrogen and phosphorus removal from secondary effluent using drinking water treatment residuals fixed-bed column with intermittent operation,2014
W2484481616,https://doi.org/10.2166/ws.2016.131,"Will greywater reuse really affect the sewer flow? Experience of a residential complex in Al Ain, UAE",2016
W3198554308,https://doi.org/10.2166/ws.2021.286,The applications of Canadian water quality index for ground and surface water quality assessments of Chilanchil Abay watershed: The case of Bahir Dar city waste disposal site,2021
W128387144,https://doi.org/10.2166/ws.2004.0022,Giardia sp. cysts and Cryptosporidium spp. oocysts dynamics in southeast Brazil: occurrence in surface water and removal in water treatment processes,2004
W3117838843,https://doi.org/10.2166/ws.2020.187,"Spatial evaluation of land use variability on water quality of the Densu Basin, Ghana",2020
W2613689310,https://doi.org/10.2166/ws.2017.079,Simulation of multiple water source ecological replenishment for Chagan Lake based on coupled hydrodynamic and water quality models,2017
W2044176303,https://doi.org/10.2166/ws.2008.065,"Hydro-economic analysis of water supply for the binational transboundary region of Baja California, Mexico",2008
W1579131723,https://doi.org/10.2166/ws.2004.0052,Using multivariate principal component analysis of injected water flows to detect anomalous behaviors in a water supply system - a case study,2004
W3198218979,https://doi.org/10.2166/ws.2021.296,Aquifer storage of treated wastewater for subsequent recovery as an important strategy for sustainable water security in Kuwait,2021
W2744279611,https://doi.org/10.2166/ws.2017.162,"Quantitative microbial risk assessment used to evaluate seasonal wastewater treatment limits: case study in Vacaville, CA",2017
W2998062104,https://doi.org/10.2166/ws.2019.203,"Exploring the water quality driving mechanism in Poyang Lake, the largest freshwater lake in China",2019
W2127852326,https://doi.org/10.2166/ws.2002.0093,Determination of cytotoxicity and invasiveness of heterotrophic plate count bacteria isolated from drinking water,2002
W4376957651,https://doi.org/10.2166/ws.2023.114,"Downstream hydrochemistry and irrigation water quality of the Syr Darya, Aral Sea Basin, South Kazakhstan",2023
W1973132073,https://doi.org/10.2166/ws.2007.149,Characterisation of carbonyl byproducts of drinking water ozonation,2007
W2911764390,https://doi.org/10.2166/ws.2019.030,"Hydrogeochemical characteristics and water quality assessment of shallow groundwater: a case study from Linhuan coal-mining district in northern Anhui Province, China",2019
W3083696742,https://doi.org/10.2166/ws.2020.205,A framework for the use of artificial neural networks for water treatment: development and application,2020
W2300407484,https://doi.org/10.2166/ws.2002.0161,Hydraulic study and optimisation of water treatment processes using numerical simulation,2002
W3168407671,https://doi.org/10.2166/ws.2021.158,Chemistry of alkaline and non-alkaline scaling in community RO for brackish water treatment operated with and without antiscalant doses,2021
W3010905614,https://doi.org/10.2166/ws.2020.037,Fire and drinking water capacity enhancement in water distribution networks,2020
W2895549271,https://doi.org/10.2166/ws.2018.126,Helophyte mats (wetland roofs) with high evapotranspiration rates as a tool for decentralised rainwater management – process stability improved by simultaneous greywater treatment,2018
W4404541717,https://doi.org/10.2166/ws.2024.251,Improving access to urban piped drinking water services in Africa: a scoping review,2024
W4385416402,https://doi.org/10.2166/ws.2023.189,Water security: a Geospatial Framework for urban water resilience,2023
W2322855467,https://doi.org/10.2166/ws.2002.0192,The role of pH on the ultrafiltration for drinking water production in Algarve (Portugal),2002
W2336601445,https://doi.org/10.2166/ws.2003.0100,Effects of chlorine level on the growth of biofilm in drinking water pipes,2003
W2232443356,https://doi.org/10.2166/ws.2015.056,Topological clustering as a tool for planning water quality monitoring in water distribution networks,2015
W3165696660,https://doi.org/10.2166/ws.2021.153,Multivariate analysis of the pressure variation in intermittent water supply systems and the impact on demand satisfaction,2021
W2782165394,https://doi.org/10.2166/ws.2018.002,Assessment of water quality and source apportionment in a typical urban river in China using multivariate statistical methods,2018
W2560249557,https://doi.org/10.2166/ws.2016.185,Method to determine the power efficiency of UV disinfection plants and its application to low pressure plants for drinking water,2016
W2316327175,https://doi.org/10.2166/ws.2014.099,Prediction of water quality in South to North Water Transfer Project of China based on GA-optimized general regression neural network,2014
W4301394279,https://doi.org/10.2166/ws.2022.346,Investigating socio-economic factors underlying urban consumers' willingness to pay extra for drinking water,2022
W4396905248,https://doi.org/10.2166/ws.2024.108,"Geochemical characteristics, mechanisms, and suitability of groundwater resource for sustainable water supply in Quetta valley",2024
W2620199699,https://doi.org/10.2166/ws.2017.089,"Treatment of arsenic-contaminated water using in-line electrolysis, co-precipitation and filtration in Costa Rica",2017
W2069304299,https://doi.org/10.2166/ws.2010.094,The influence of city water consumption on the water balance and quality of drinking water supply with implications for altered operating rules,2010
W2325681300,https://doi.org/10.2166/ws.2010.446,Evaluating the efficacy of pre-oxidation for enhancing removal of HAA5 precursors by conventional drinking water treatment,2010
W2066939794,https://doi.org/10.2166/ws.2008.075,Modelling the impacts of climate change on a water treatment plant in South Australia,2008
W2323244045,https://doi.org/10.2166/ws.2015.150,Assessing the potential use of abandoned mining pools as an alternative resource of raw water supply,2015
W2069627191,https://doi.org/10.2166/ws.2007.137,Effect of axial variation of flux on filtration characteristics of hollow fiber membrane for drinking water treatment,2007
W1966872261,https://doi.org/10.2166/ws.2013.092,Bacteriological water quality compliance and root cause analysis: an industry case study,2013
W2926855290,https://doi.org/10.2166/ws.2019.056,Core aspects of international water supply and wastewater disposal with a focus on developing countries in the Asia and Africa region,2019
W2926855290,https://doi.org/10.2166/ws.2019.056,Core aspects of international water supply and wastewater disposal with a focus on developing countries in the Asia and Africa region,2019
W2604155537,https://doi.org/10.2166/ws.2017.062,A GIS-based assessment of the Byzantine water supply system of Constantinople,2017
W2321233213,https://doi.org/10.2166/ws.2013.070,Water supply structures of the Ottoman period in Istanbul (Asian side),2013
W2327303861,https://doi.org/10.2166/ws.2012.051,Energy and environmental costs related to water supply in Mexico City,2012
W4399434027,https://doi.org/10.2166/ws.2024.135,"Health risk assessment of arsenic and lead contamination in drinking water: A study of Islamabad and Rawalpindi, Pakistan",2024
W3197801838,https://doi.org/10.2166/ws.2021.212,"Perceptions of water quality, and current and future water consumption of residents in the central business district of Yangon city Myanmar",2021
W3040268674,https://doi.org/10.2166/ws.2020.145,Determination of optimum operational conditions for the removal of 2-MIB from drinking water by peroxone process: a pilot-scale study,2020
W2598542559,https://doi.org/10.2166/ws.2017.034,"Dynamic simulation of sediment resuspension and its effect on water quality in Lake Taihu, China",2017
W2341670158,https://doi.org/10.2166/ws.2003.0111,Shedding light on water quality: prospect for real-time control,2003
W3155519252,https://doi.org/10.2166/ws.2021.116,Survival of animal and human-associated <i>Listeria monocytogenes</i> in drinking water and biofilms,2021
W2531901127,https://doi.org/10.2166/ws.2016.172,Freeze–melting process significantly decreases phthalate ester plasticizer levels in drinking water stored in polyethylene terephthalate (PET) bottles,2016
W3034285670,https://doi.org/10.2166/ws.2020.120,Characterization of dissolved organic matter extracted from water treatment sludge,2020
W4387302689,https://doi.org/10.2166/ws.2023.257,Enhancing water security through site selection of water harvesting structures in semi-arid regions: a GIS-based multiple criteria decision analysis,2023
W2090326764,https://doi.org/10.2166/ws.2010.175,Evaluation of an emerging water treatment technology: ceramic membranes,2010
W2290977415,https://doi.org/10.2166/ws.2015.024,Performance indicators for water supply management,2015
W2914332047,https://doi.org/10.2166/ws.2019.012,Innovative approach in Legionella water treatment with photodynamic cationic amphiphilic porphyrin,2019
W1971290086,https://doi.org/10.2166/ws.2007.020,Water supply of the cities in ancient China,2007
W2895558647,https://doi.org/10.2166/ws.2018.144,Copula-based joint probability distribution of water supply and demand in Luhun irrigation district,2018
W2318544927,https://doi.org/10.2166/ws.2014.088,Evaluation of approaches for consumers to eliminate chlorine off-flavors from drinking water at point-of-use,2014
W2995894223,https://doi.org/10.2166/ws.2019.187,"Multi-objective optimal water supply scheduling model for an inter-basin water transfer system: the South-to-North Water Diversion Middle Route Project, China",2019
W2586870830,https://doi.org/10.2166/ws.2017.015,An index model for evaluating water safety plans in the Philippines,2017
W3010969859,https://doi.org/10.2166/ws.2020.038,The restoration of the Roman water supply system in 1880 for the water supply to Split,2020
W2023589778,https://doi.org/10.2166/ws.2012.022,Assessment of microbial growth potential of PVC flexible tubing in contact with drinking water,2012
W2314854503,https://doi.org/10.2166/ws.2012.013,Presence of organochlorine contaminants in bottled drinking water from Mexico City,2012
W3032736171,https://doi.org/10.2166/ws.2020.105,Geo-spatial distribution of fluoride in drinking water resources in Eastern Iran,2020
W1975424484,https://doi.org/10.2166/ws.2013.157,Hydrogel floc nature and biogenic constituents of drinking water discolouration deposits,2013
W4412897963,https://doi.org/10.2166/ws.2025.072,MXenes in membrane engineering: Unlocking the new potential for water treatment,2025
W4223537316,https://doi.org/10.2166/ws.2022.164,Treatment of river water using modular gravity-driven ultrafiltration (GDU) for individual contingency water supply,2022
W2324479219,https://doi.org/10.2166/ws.2011.057,"Rapid, specific and quantitative polymerase chain reaction (PCR) detection of pathogenic protozoa Entamoeba histolytica for drinking water supply",2011
W2075004862,https://doi.org/10.2166/ws.2006.953,Control of high molecular weight disinfection byproducts in drinking water by coagulation,2006
W1999372112,https://doi.org/10.2166/ws.2012.006,Key points in the practical implementation of greywater recycling systems. The Spanish situation in the global context,2012
W2293546385,https://doi.org/10.2166/ws.2002.0038,The effect of distribution system biofilm bacteria on copper concentrations in drinking water,2002
W2075296671,https://doi.org/10.2166/ws.2008.002,Highly fouling resistant ultrafiltration membranes for water and wastewater treatments,2008
W2604801837,https://doi.org/10.2166/ws.2017.055,"Spatio-temporal variations of water quality in Nova Ponte Reservoir, Araguari River Basin, Brazil",2017
W2075058434,https://doi.org/10.2166/ws.2008.143,Comparison of methods for the determination of biodegradable dissolved organic carbon in potable water supply: use of a novel biofilm,2008
W2322140186,https://doi.org/10.2166/ws.2014.038,Strategies of coagulant optimisation to improve the removal of turbidity and Ceratium hirundinella cells during conventional drinking water purification,2014
W149628684,https://doi.org/10.2166/ws.2005.0033,"Removal of bromate, perchlorate and nitrate from drinking water in an ion exchange membrane bioreactor",2005
W2302037334,https://doi.org/10.2166/ws.2015.135,"Activity concentration and dose estimation of 226Ra, 232Th, 40K and 137Cs in drinking water of selected areas of Punjab, Pakistan",2015
W2041351811,https://doi.org/10.2166/ws.2010.083,Industrial water reuse opportunities and high temperature compatible membranes,2010
W2326527626,https://doi.org/10.2166/ws.2012.035,Employing multi-criteria decision analysis to select sustainable point-of-use and point-of-entry water treatment systems,2012
W3199512507,https://doi.org/10.2166/ws.2021.302,Water quality analysis and health risk assessment of the Lanzhou section of the Yellow River,2021
W1123818349,https://doi.org/10.2166/ws.2002.0080,Enteric viruses in drinking water supplies,2002
W2048354701,https://doi.org/10.2166/ws.2007.074,"Risks for groundwater contamination from domestic waste water: tracers, model applications and quality criteria",2007
W1983911345,https://doi.org/10.2166/ws.2006.961,"Treatment and reuse of backwash water in Taipei water treatment plant, Taiwan",2006
W2013144403,https://doi.org/10.2166/ws.2009.320,Effects of ozone in treating drinking water by DAF system,2009
W2009979578,https://doi.org/10.2166/ws.2012.132,A drinking water treatment plant simulator using real-time plant data for enhanced operator training and model evaluation,2012
W2522368153,https://doi.org/10.2166/ws.2016.154,"Design and management of rainwater harvesting systems to control water quality for potable purposes in Cu Khe, Vietnam",2016
W2004764985,https://doi.org/10.2166/ws.2006.732,Sensory and chemical analysis methods for earthy and musty odours in drinking water caused by geosmin and 2-methylisoborneol,2006
W2737092967,https://doi.org/10.2166/ws.2017.152,Continuous flow process of Cr(VI) removal from drinking water through reduction onto FeOOH by inorganic sulfur reductants,2017
W2518297634,https://doi.org/10.2166/ws.2008.079,Chlorine dioxide by-products predictive models for drinking water oxidation treatment,2008
W2209474013,https://doi.org/10.2166/ws.2015.082,Classification of water supply systems based on energy efficiency,2015
W4407029523,https://doi.org/10.2166/ws.2025.017,Status of drinking water supply and water stress levels in the African Great Lakes region: a time-series analysis from 1980 to 2020,2025
W2335459407,https://doi.org/10.2166/ws.2013.185,Removal of DOM and AOC in a full-scale advanced water treatment plant: effects of operational periods of BAC filters,2013
W4210712200,https://doi.org/10.2166/ws.2022.034,"River water treatment by continuous electrocoagulation: insights into removal of acetaminophen, and natural organic matter",2022
W2804316773,https://doi.org/10.2166/ws.2003.0088,Assessment of the impact of mains cleaning to improve distribution water quality,2003
W2330617305,https://doi.org/10.2166/ws.2011.103,Electrochemical inactivation of Bacillus spores in drinking water using a quaternary oxide electrode,2011
W2298837457,https://doi.org/10.2166/ws.2001.0084,Monitoring strategy for lead in drinking water at consumer's tap: field experiments in France,2001
W2769872931,https://doi.org/10.2166/ws.2017.226,Emergency operation rules for water-supply reservoirs under uncertainty and risk in dry seasons,2017
W3165974053,https://doi.org/10.2166/ws.2021.183,Preparation of cellulose nanofiltration membranes and their removal of typical pollutants from drinking water,2021
W1988592887,https://doi.org/10.2166/ws.2013.038,Water quality management in the food and beverage industry by hybrid automation using the example of breweries,2013
W2059579052,https://doi.org/10.2166/ws.2009.043,Presence and formation of disinfection by-products in Cairo residential water supply,2009
W2321421219,https://doi.org/10.2166/ws.2011.107,Structural conditions in German water supply,2011
W2066132231,https://doi.org/10.2166/ws.2009.487,Biodegradation of haloacetic acids in water treatment processes,2009
W2736201768,https://doi.org/10.2166/ws.2017.132,Water and sanitation management in medieval Portugal,2017
W4382989181,https://doi.org/10.2166/ws.2023.162,Identification and analysis of influencing factors on construction quality management for rural drinking water safety projects,2023
W4388446805,https://doi.org/10.2166/ws.2023.295,Optimizing crop production water footprints in the face of water scarcity: a combined experimental and simulation study of wheat in Zimbabwe,2023
W2977456770,https://doi.org/10.2166/ws.2019.142,"A hybrid hydraulic model for gradual transition from intermittent to continuous water supply in Amman, Jordan: a theoretical study",2019
W2021386786,https://doi.org/10.2166/ws.2006.800,Development of a closed loop stripping analysis using solid-phase microextraction to analyze geosmin and MIB in drinking water,2006
W4308010923,https://doi.org/10.2166/ws.2022.373,Water quality assessment of Kusheshwar Asthan wetlands: recognizing its hydrogeochemical variability and suitability for agriculture use,2022
W2715823005,https://doi.org/10.2166/ws.2017.120,The impact of changed river discharge on water quality deterioration in a prairie lake revealed by the sedimentary evidence,2017
W4319313317,https://doi.org/10.2166/ws.2023.028,"Assessment of groundwater quality in Vavuniya and Mullaitivu, Sri Lanka using multivariate statistical techniques and a Water Quality Index",2023
W4381546561,https://doi.org/10.2166/ws.2023.150,Groundwater quality analysis using different water quality indices in the hard rock aquifer region in semi-arid environment,2023
W2962991205,https://doi.org/10.2166/ws.2019.102,Developing hydrological and reservoir models under deep uncertainty of climate change: robustness of water supply reservoir,2019
W2513479710,https://doi.org/10.2166/ws.2016.118,"Spatial and seasonal variability of water quality in the Mopanshan Reservoir (Harbin, Northern China)",2016
W2240630695,https://doi.org/10.2166/ws.2002.0162,Performance evaluation program of water treatment plant in Korea,2002
W3094833038,https://doi.org/10.2166/ws.2020.287,Evaluation of water security based on capacity for socio-economic regulation,2020
W3110405284,https://doi.org/10.2166/ws.2020.348,Urban water security priorities – an Australian industry perspective,2020
W2805113280,https://doi.org/10.2166/ws.2018.104,Monitoring of iodine species during water purification at a public water treatment plant in Japan,2018
W3108923848,https://doi.org/10.2166/ws.2020.350,Daily water quality evaluation of reservoir and cyanobacteria pollution index calculation,2020
W3094456222,https://doi.org/10.2166/ws.2020.282,Electrosorptive disinfection of <i>Escherichia coli</i> (<i>E. coli</i>) aqueous solutions by activated carbon monolith electrodes,2020
W2312352404,https://doi.org/10.2166/ws.2011.007,Determination of water supply sources in the Barcelona distribution system by UV spectrophotometry and PLS,2011
W1977146895,https://doi.org/10.2166/ws.2008.005,"Gong-ju WTP, the first full-scale membrane plant for drinking water treatment in Korea: the result of detailed design",2008
W3011686573,https://doi.org/10.2166/ws.2020.034,Prevalence of Legionella spp. and Escherichia coli in the drinking water distribution system of Wrocław (Poland),2020
W2258375894,https://doi.org/10.2166/ws.2002.0158,Key parameters controlling an adsorption process for the selective removal of arsenic from drinking water,2002
W3121949788,https://doi.org/10.2166/ws.2021.023,Investigation of correlation between surface runoff rate and stream water quality,2021
W4212774935,https://doi.org/10.2166/ws.2022.057,Research on partition strategy of an urban water supply network based on optimized hierarchical clustering algorithm,2022
W2123358756,https://doi.org/10.2166/ws.2003.0041,The environmental benefits of water recycling and reuse,2003
W2166405713,https://doi.org/10.2166/ws.2013.165,Life cycle analysis of two Hungarian drinking water arsenic removal technologies,2013
W165852907,https://doi.org/10.2166/ws.2006.063,Control of biofilm growth in drinking water distribution system by biodegradable carbon and disinfectant residuals,2006
W4281758951,https://doi.org/10.2166/ws.2022.196,"Erratum: Water Supply 22 (3), 3000–3014: Progress on legal and practical aspects on water reuse with emphasis on drinking water – an overview, Ana Silvia Pereira Santos, Vimbai Pachawo, Marilia Carvalho Melo and José Manuel Pereira Vieira, doi: 10.2166/ws.2021.412",2022
W2981158891,https://doi.org/10.2166/ws.2019.150,Isolation and characterization of novel and efficient protease producing bacteria from drinking water resources,2019
W4291209132,https://doi.org/10.2166/ws.2022.298,"Hydrogeochemical and biological assessment of spring and stream water quality for its suitability for drinking in Kanglung locality, Trashigang, Bhutan",2022
W2077590810,https://doi.org/10.2166/ws.2009.716,"Removal of chromium(VI) from contaminated drinking water by ecofriendly adsorbent: equilibrium, isotherm and kinetic study",2009
W2338313024,https://doi.org/10.2166/ws.2001.0115,Application of microfiltration for reuse of backwash water in a conventional water treatment plant - a case study,2001
W2322407619,https://doi.org/10.2166/ws.2016.053,"The temporal–spatial assessment of water scarcity with the Water Poverty Index: a study in the middle basin of the Heihe River, northwest China",2016
W2897515081,https://doi.org/10.2166/ws.2018.173,Utilizing variable selection methods in modelling potable water quality,2018
W2644975544,https://doi.org/10.2166/ws.2017.121,"Application of a water balance adapted to intermittent water supply and flat-rate tariffs without customer metering in Tiruvannamalai, India",2017
W2531333080,https://doi.org/10.2166/ws.2016.170,Removal of aluminium and iron from surface water by conventional water treatment,2016
W3090965560,https://doi.org/10.2166/ws.2020.233,"Seasonal patterns in phytoplankton growth, composition, and predominance in relation to water quality at Northwest El-Manzala Lake, Egypt",2020
W4401171983,https://doi.org/10.2166/ws.2024.169,Pressure prediction of water supply network based on 1DCNN-GRU-multi-head attention,2024
W2729829520,https://doi.org/10.2166/ws.2017.145,Storage targets optimization embedded with analytical hedging rule for reservoir water supply operation,2017
W4406932039,https://doi.org/10.2166/ws.2025.003,Water quality health challenges in Iran's UNESCO Heritage arid regions: Focus on nitrate and fluoride,2025
W2320164983,https://doi.org/10.2166/ws.2014.127,The City Blueprint of Amsterdam: an assessment of integrated water resources management in the capital of the Netherlands,2014
W2254953300,https://doi.org/10.2166/ws.2015.180,A watershed water quality evaluation model using data mining as an alternative to physical watershed models,2015
W4379984392,https://doi.org/10.2166/ws.2023.140,"Water quality parameters assessment of Ras El-Ain Natural Ponds, Tyr, Lebanon",2023
W3130598652,https://doi.org/10.2166/ws.2021.038,Influence of the soil water retention curve type and magnetic water treatment on lettuce irrigation management responses,2021
W2803568893,https://doi.org/10.2166/ws.2001.0111,Advanced water treatment system using ozone and ozone resistant microfiltration module,2001
W2342092970,https://doi.org/10.2166/ws.2001.0076,Applying CFD modelling in order to enhance water treatment reactors efficiency: example of the ozonation process,2001
W2524485198,https://doi.org/10.2166/ws.2016.160,Optimization of UV/H2O2 processes for the removal of organic micropollutants from drinking water: effect of reactor geometry and water pretreatment on EEO values,2016
W4386769813,https://doi.org/10.2166/ws.2023.239,"Assessment of emerging endocrine-disrupting compounds, namely estrone, 17-beta-estradiol, estriol, and 17-alpha-ethinyl estradiol, in the drinking water piping network of Tehran",2023
W2341510418,https://doi.org/10.2166/ws.2004.0123,Relationship between di-(2-ethylhexyl) phthalate concentration and chemical structure of organic matter on solids in drinking water treatment processes,2004
W2323659218,https://doi.org/10.2166/ws.2004.0125,"Monitoring of hazardous substances at Alcantarilha's water treatment plant, Portugal",2004
W4410669154,https://doi.org/10.2166/ws.2025.062,Developing a numerical approach for monitoring the degradation of water quality parameters in an urban water supply system of the rapidly growing African city of Kinshasa,2025
W2062215111,https://doi.org/10.2166/ws.2010.635,Chemical monitoring strategy for the assessment of advanced water treatment plant performance,2010
W2467088642,https://doi.org/10.2166/ws.2003.0143,Experiences in integrity testing ultrafiltration membranes at a large potable water treatment works,2003
W2135370725,https://doi.org/10.2166/ws.2013.136,Granulation of Fe-Al-Ce nano-adsorbent for fluoride removal from drinking water using inorganic binder,2013
W2049515690,https://doi.org/10.2166/ws.2014.019,Applying reliability analysis to evaluate water treatment plants,2014
W4365143793,https://doi.org/10.2166/ws.2023.095,Effects of highly corrosive pipe wall and disinfectant constituent on the chlorine decay behavior in drinking water,2023
W4387937120,https://doi.org/10.2166/ws.2023.279,Development of a fuzzy-based approach for assessing water quality,2023
W2298412905,https://doi.org/10.2166/ws.2005.0013,Water reuse for the bottled water industry,2005
W4286560878,https://doi.org/10.2166/ws.2022.272,Electrical resistivity tomography applied for monitoring backwash efficiency in drinking water filters,2022
W2331540960,https://doi.org/10.2166/ws.2015.003,Periodic pattern extraction and anomaly detection for free chlorine in drinking water network,2015
W4402784249,https://doi.org/10.2166/ws.2024.206,"Adaptation to the impacts of climate and demographic changes on water supply and demand in Nairobi, Kenya",2024
W4385396952,https://doi.org/10.2166/ws.2023.188,Study on Gamma selection in the optimal operation of secondary water supply system based on deep Q-learning network,2023
W4200005974,https://doi.org/10.2166/ws.2021.411,"Impacts of storage tanks under the indirect cold water supply system on household water quality: a case of Wakiso District, Uganda",2021
W1995160062,https://doi.org/10.2166/ws.2010.601,"Measuring willingness to pay for improved urban water supply in Offa City, Kwara State, Nigeria",2010
W3081359476,https://doi.org/10.2166/ws.2020.198,"Estimating the future hydric needs of Baja California, Mexico. Assessment of scenarios to stop being a region with water scarcity",2020
W3108249943,https://doi.org/10.2166/ws.2020.257,Planning for urban water supply–demand portfolio using a hybrid robust stochastic optimization approach,2020
W2549458712,https://doi.org/10.2166/ws.2016.174,Framework for water quality monitoring system in water distribution networks based on vulnerability and population sensitivity risks,2016
W4323834632,https://doi.org/10.2166/ws.2023.071,Application of recursive VMD based on information entropy optimization in the water supply pipeline leak location,2023
W2979694499,https://doi.org/10.2166/ws.2019.143,Water supply control system for smarter electricity power usage adopting demand-response scheme,2019
W2071887597,https://doi.org/10.2166/ws.2007.091,Variation of biofilm formation on distribution pipe depending on water treatment processes and pipe materials,2007
W2341988898,https://doi.org/10.2166/ws.2016.055,A sensitive presence/absence test kit for detection of coliforms in drinking water,2016
W2338944719,https://doi.org/10.2166/ws.2006.067,Enhanced coagulation with composite permanganate pretreatment in polluted water treatment,2006
W2804163164,https://doi.org/10.2166/ws.2003.0120,LC-ESI/MS/MS analysis with derivatization applied to polar disinfection by-products in water treatment,2003
W2329199431,https://doi.org/10.2166/ws.2001.0120,Comparison of UV and chlorine pretreatment in pilot plant micro-filter membrane separation for drinking water,2001
W3093919474,https://doi.org/10.2166/ws.2020.285,The energy – pressure nexus in the water supply system,2020
W2331573744,https://doi.org/10.2166/ws.2014.098,Development of a water quality assessment model: a water quality assessment model based on watershed characteristics by non-linear regression,2014
W3033633654,https://doi.org/10.2166/ws.2020.117,Characterization of dissolved organic matter at a water treatment plant with closed systems in different seasons,2020
W2334583307,https://doi.org/10.2166/ws.2012.047,Towards a new drinking water resource classification approach at a river basin scale,2012
W2517294229,https://doi.org/10.2166/ws.2015.096,Evaluation of alternative DNA extraction processes and real-time PCR for detecting Cryptosporidium parvum in drinking water,2015
W3188655061,https://doi.org/10.2166/ws.2021.214,Water balance computation and water quality improvement evaluation for Yanghe Basin in a semiarid area of North China using coupled MIKE SHE/MIKE 11 modeling,2021
W4389557348,https://doi.org/10.2166/ws.2023.324,Adsorption and desorption processes of trihalomethanes on different granulated activated carbons in a full-scale advanced water treatment plant,2023
W2469780060,https://doi.org/10.2166/ws.2016.095,Bacteriological water quality changes in parallel pilot distribution systems,2016
W2312137300,https://doi.org/10.2166/ws.2015.141,Robust water quality controller for a reverse osmosis desalination system,2015
