source,paperid,doi,file_name,format,parse_status,n_tables,max_table_rows,n_images,n_words_prose,has_observation_table,any_summary_table,n_sheets,max_sheet_rows,n_merged_ranges,multi_table_sheet,content_class
ws,72230,10.2166/ws.2020.012,ws2020012supp.docx,docx,ok,1,8,0,1430,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,72254,10.2166/ws.2020.020,ws2020020supp.docx,docx,ok,0,0,0,90,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,72530,10.2166/ws.2020.031,ws2020031supp.docx,docx,ok,0,0,0,151,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,72387,10.2166/ws.2020.025,ws2020025supp.docx,docx,ok,0,0,0,51,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,73054,10.2166/ws.2020.042,ws2020042supp.docx,docx,ok,0,0,0,668,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,73687,10.2166/ws.2020.064,ws2020064supp.docx,docx,ok,1,101,0,8,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,74055,10.2166/ws.2020.085,ws2020085supp.docx,docx,ok,0,0,0,1340,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,74285,10.2166/ws.2020.099,ws2020099supp.docx,docx,ok,0,0,31,2451,FALSE,FALSE,NA,NA,NA,NA,figures
ws,74312,10.2166/ws.2020.103,ws2020103supp.docx,docx,ok,2,6,0,2013,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,74504,10.2166/ws.2020.113,ws2020113supp.docx,docx,ok,0,0,0,84,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,74479,10.2166/ws.2020.112,ws2020112supp.docx,docx,ok,2,1,240,2585,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,74165,10.2166/ws.2020.093,ws2020093supp.docx,docx,ok,1,32,0,1451,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,74733,10.2166/ws.2020.124,ws2020124supp.docx,docx,ok,0,0,2,911,FALSE,FALSE,NA,NA,NA,NA,figures
ws,74732,10.2166/ws.2020.123,ws2020123supp.docx,docx,ok,0,0,0,200,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,75131,10.2166/ws.2020.141,ws2020141supp.docx,docx,ok,0,0,0,485,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,75448,10.2166/ws.2020.156,ws2020156supp.docx,docx,ok,2,3,0,474,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,75679,10.2166/ws.2020.167,ws2020167supp.docx,docx,ok,1,14,0,1169,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,76249,10.2166/ws.2020.200,ws2020200supp.docx,docx,ok,1,34,0,2336,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,76931,10.2166/ws.2020.232,ws2020232supp.docx,docx,ok,0,0,0,8364,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,77147,10.2166/ws.2020.244,ws2020244supp.docx,docx,ok,0,0,0,28,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,77691,10.2166/ws.2020.257,ws2020257supp.docx,docx,ok,1,81,0,5409,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,77117,10.2166/ws.2020.241,ws2020241supp.docx,docx,ok,0,0,0,995,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,76868,10.2166/ws.2020.224,ws2020224supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,76808,10.2166/ws.2020.222,ws2020222supp.docx,docx,ok,1,10,0,449,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,78134,10.2166/ws.2020.313,ws2020313supp.docx,docx,ok,0,0,0,1958,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,77783,10.2166/ws.2020.278,ws2020278supp.docx,docx,ok,1,17,0,956,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,78074,10.2166/ws.2020.300,ws2020300supp.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,1,58,0,TRUE,observation tables
ws,78802,10.2166/ws.2020.368,ws2020368supp.docx,docx,ok,0,0,0,1785,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,78738,10.2166/ws.2020.363,ws2020363supp.docx,docx,ok,0,0,0,1130,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,78227,10.2166/ws.2020.324,ws2020324supp.docx,docx,ok,0,0,0,86,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,79071,10.2166/ws.2020.376,ws2020376supp.docx,docx,ok,0,0,0,395,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,79848,10.2166/ws.2021.014,ws2021014supp.docx,docx,ok,1,15,0,859,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,80025,10.2166/ws.2021.028,ws2021028supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,80349,10.2166/ws.2021.042,ws2021042supp.docx,docx,ok,0,0,0,28,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,79700,10.2166/ws.2021.009,ws2021009supp.docx,docx,ok,0,0,0,30,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,79994,10.2166/ws.2021.026,ws2021026supp.docx,docx,ok,1,1,0,976,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,76230,10.2166/ws.2020.199,ws2020199supp.docx,docx,ok,0,0,0,1301,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,77118,10.2166/ws.2020.242,ws2020242supp.docx,docx,ok,11,9,0,4666,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,80224,10.2166/ws.2021.033,ws2021033supp.docx,docx,ok,0,0,0,75,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,80918,10.2166/ws.2021.072,ws2021072supp.docx,docx,ok,4,36,0,2775,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,82119,10.2166/ws.2021.142,ws2021142supp.docx,docx,ok,0,0,0,99,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,81333,10.2166/ws.2021.097,ws2021097supp.docx,docx,ok,4,9,0,353,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,81113,10.2166/ws.2021.090,ws2021090supp.docx,docx,ok,19,15,3,4865,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,81351,10.2166/ws.2021.103,ws2021103supp.docx,docx,ok,0,0,0,43,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,81439,10.2166/ws.2021.107,ws2021107supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,81509,10.2166/ws.2021.120,ws2021120supp.docx,docx,ok,0,0,0,249,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,82385,10.2166/ws.2021.160,ws2021160supp.docx,docx,ok,0,0,0,121,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,82429,10.2166/ws.2021.172,ws2021172supp.docx,docx,ok,0,0,0,135,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,82438,10.2166/ws.2021.177,ws2021177supp.docx,docx,ok,0,0,0,1321,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,82533,10.2166/ws.2021.180,ws2021180supp.docx,docx,ok,2,8,0,29,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,82606,10.2166/ws.2021.187,ws2021187supp.docx,docx,ok,0,0,0,417,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,82870,10.2166/ws.2021.205,ws2021205supp.docx,docx,ok,1,5,2,1421,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,83738,10.2166/ws.2021.278,ws2021278supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83516,10.2166/ws.2021.258,ws2021258supp.docx,docx,ok,0,0,0,599,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83306,10.2166/ws.2021.245,ws2021245supp.docx,docx,ok,0,0,0,411,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83174,10.2166/ws.2021.232,ws2021232supp.docx,docx,ok,0,0,0,425,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83223,10.2166/ws.2021.234,ws2021234supp1.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp2.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp3.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp4.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp5.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp6.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp7.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83223,10.2166/ws.2021.234,ws2021234supp8.jpeg,jpeg,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83069,10.2166/ws.2021.227,ws2021227supp.docx,docx,ok,0,0,0,808,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83043,10.2166/ws.2021.222,ws2021222supp.docx,docx,ok,0,0,0,3409,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83000,10.2166/ws.2021.219,ws2021219supp.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,1,21,0,FALSE,observation tables
ws,82889,10.2166/ws.2021.212,ws2021212supp.docx,docx,ok,0,0,0,398,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83783,10.2166/ws.2021.282,ws2021282supp.docx,docx,ok,0,0,0,652,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84648,10.2166/ws.2021.348,ws2021348supp.docx,docx,ok,0,0,0,590,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84601,10.2166/ws.2021.344,ws2021344supp.docx,docx,ok,3,41,12,11097,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,84422,10.2166/ws.2021.334,ws2021334supp.docx,docx,ok,0,0,54,589,FALSE,FALSE,NA,NA,NA,NA,figures
ws,84429,10.2166/ws.2021.336,ws2021336supp.docx,docx,ok,1,12,0,4640,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,84269,10.2166/ws.2021.322,ws2021322supp.docx,docx,ok,0,0,0,180,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84244,10.2166/ws.2021.315,ws2021315supp1.docx,docx,ok,0,0,10,433,FALSE,FALSE,NA,NA,NA,NA,figures
ws,84244,10.2166/ws.2021.315,ws2021315supp2.docx,docx,ok,0,0,0,2191,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84122,10.2166/ws.2021.310,ws2021310supp.docx,docx,ok,0,0,0,204,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84078,10.2166/ws.2021.311,ws2021311supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,83953,10.2166/ws.2021.297,ws2021297supp.docx,docx,ok,0,0,0,276,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,83865,10.2166/ws.2021.295,ws2021295supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,84929,10.2166/ws.2021.370,ws2021370supp.docx,docx,ok,0,0,0,838,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,84988,10.2166/ws.2021.376,ws2021376supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,86112,10.2166/ws.2021.455,ws2021455supp.docx,docx,ok,0,0,0,121,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,85788,10.2166/ws.2021.429,ws2021429supp.docx,docx,ok,0,0,0,269,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,85673,10.2166/ws.2021.414,ws2021414supp.docx,docx,ok,0,0,0,358,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,85585,10.2166/ws.2021.411,ws2021411supp.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,1,197,0,TRUE,observation tables
ws,85486,10.2166/ws.2021.406,ws2021406supp1.docx,docx,ok,1,17,0,462,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,85486,10.2166/ws.2021.406,ws2021406supp2.png,png,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,85486,10.2166/ws.2021.406,ws2021406supp3.png,png,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,85486,10.2166/ws.2021.406,ws2021406supp4.png,png,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,85305,10.2166/ws.2021.392,ws2021392supp.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,4,37,4,TRUE,observation tables
ws,86205,10.2166/ws.2022.003,ws2022003supp.docx,docx,ok,1,3,0,12624,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,86247,10.2166/ws.2022.013,ws2022013supp.docx,docx,ok,0,0,0,733,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,86276,10.2166/ws.2022.023,ws2022023supp.docx,docx,ok,3,7,1,3420,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,87046,10.2166/ws.2022.054,ws2022054supp.docx,docx,ok,6,38,0,49,TRUE,TRUE,NA,NA,NA,NA,observation tables
ws,87678,10.2166/ws.2022.134,ws2022134supp.xls,xls,ok,NA,NA,NA,NA,TRUE,FALSE,5,48,0,TRUE,observation tables
ws,87765,10.2166/ws.2022.141,ws2022141supp.docx,docx,ok,0,0,0,299,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,88623,10.2166/ws.2022.190,ws2022190supp.docx,docx,ok,4,28,0,1702,TRUE,TRUE,NA,NA,NA,NA,observation tables
ws,88057,10.2166/ws.2022.156,ws2022156supp.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,87981,10.2166/ws.2022.152,ws2022152supp.docx,docx,ok,0,0,0,9400,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,88552,10.2166/ws.2022.183,ws2022183supp.docx,docx,ok,1,4,0,5497,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,88660,10.2166/ws.2022.195,ws2022195supp.docx,docx,ok,0,0,0,4556,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,87781,10.2166/ws.2022.148,ws2022148supp.docx,docx,ok,0,0,0,323,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,88338,10.2166/ws.2022.186,ws2022186supp.docx,docx,ok,2,7,8,644,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,88923,10.2166/ws.2022.215,ws2022215supp.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,88776,10.2166/ws.2022.206,ws2022206supp.docx,docx,ok,1,10,4,43,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,88455,10.2166/ws.2022.185,ws2022185supp.docx,docx,ok,0,0,0,4473,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,89441,10.2166/ws.2022.244,ws2022244supp.docx,docx,ok,0,0,0,745,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,89420,10.2166/ws.2022.246,ws2022246supp.docx,docx,ok,3,16,0,235,TRUE,TRUE,NA,NA,NA,NA,observation tables
ws,89553,10.2166/ws.2022.251,ws2022251supp.docx,docx,ok,1,1,0,606,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,89681,10.2166/ws.2022.266,ws022086867supp1.docx,docx,ok,0,0,0,30,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,89870,10.2166/ws.2022.280,ws022086994supp1.docx,docx,ok,0,0,0,24,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,89561,10.2166/ws.2022.252,ws022087014supp1.docx,docx,ok,0,0,0,132,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,90549,10.2166/ws.2022.317,ws022097072supp1.docx,docx,ok,2,5,0,60,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,90231,10.2166/ws.2022.299,ws022097125supp1.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,2,36,0,FALSE,observation tables
ws,90257,10.2166/ws.2022.274,ws022097197supp1.docx,docx,ok,0,0,0,304,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,90355,10.2166/ws.2022.304,ws022097256supp1.docx,docx,ok,0,0,0,14,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,90355,10.2166/ws.2022.304,ws022097256supp2.docx,docx,ok,0,0,0,2722,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,90355,10.2166/ws.2022.304,ws022097256supp3.docx,docx,ok,2,7,0,320,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,90355,10.2166/ws.2022.304,ws022097256supp4.docx,docx,ok,0,0,0,1666,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,90078,10.2166/ws.2022.285,ws022097375supp1.xlsx,xlsx,ok,NA,NA,NA,NA,TRUE,FALSE,1,17,4,TRUE,observation tables
ws,90816,10.2166/ws.2022.323,ws022107416supp1.docx,docx,ok,0,0,0,3082,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,91005,10.2166/ws.2022.254,ws022107476supp1.docx,docx,ok,1,9,0,12,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,90795,10.2166/ws.2022.322,ws022107513supp1.docx,docx,ok,0,0,0,701,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,91259,10.2166/ws.2022.345,ws022107782supp1.docx,docx,ok,0,0,0,112,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,91484,10.2166/ws.2022.358,ws022117960supp1.docx,docx,ok,1,1,0,30,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,91610,10.2166/ws.2022.368,ws022117972supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,91439,10.2166/ws.2022.356,ws022118139supp1.docx,docx,ok,0,0,0,825,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,92021,10.2166/ws.2022.395,ws022128434supp1.docx,docx,ok,0,0,0,1465,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,91945,10.2166/ws.2022.384,ws022128527supp1.docx,docx,ok,1,143,0,4400,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,91946,10.2166/ws.2022.387,ws022128625supp1.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92203,10.2166/ws.2022.406,ws022128750supp1.docx,docx,ok,0,0,0,1833,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,92823,10.2166/ws.2022.441,ws023010206supp1.docx,docx,ok,1,10,0,130,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,92574,10.2166/ws.2022.425,ws023010288supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92574,10.2166/ws.2022.425,ws023010288supp2.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92574,10.2166/ws.2022.425,ws023010288supp3.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92574,10.2166/ws.2022.425,ws023010288supp4.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92574,10.2166/ws.2022.425,ws023010288supp5.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,92574,10.2166/ws.2022.425,ws023010288supp6.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,93072,10.2166/ws.2023.007,ws023020599supp1.docx,docx,ok,0,0,0,254,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93125,10.2166/ws.2023.008,ws023020624supp1.docx,docx,ok,0,0,0,116,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93391,10.2166/ws.2023.028,ws023020867supp1.docx,docx,ok,0,0,0,2059,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93445,10.2166/ws.2023.030,ws023020884supp1.docx,docx,ok,0,0,0,268,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93758,10.2166/ws.2023.056,ws023031041supp1.docx,docx,ok,0,0,0,1762,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93760,10.2166/ws.2023.058,ws023031416supp1.docx,docx,ok,0,0,0,648,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,93922,10.2166/ws.2023.069,ws023041531supp1.docx,docx,ok,4,10,5,1062,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,93610,10.2166/ws.2023.045,ws023041587supp1.docx,docx,ok,0,0,0,572,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,94153,10.2166/ws.2023.078,ws023041611supp1.doc,doc,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,94573,10.2166/ws.2023.095,ws023041658supp1.docx,docx,ok,0,0,0,84,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,94090,10.2166/ws.2023.076,ws023041711supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,94090,10.2166/ws.2023.076,ws023041711supp2.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,94633,10.2166/ws.2023.092,ws023051810supp1.docx,docx,ok,0,0,0,4799,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,94328,10.2166/ws.2023.082,ws023052001supp1.docx,docx,ok,0,0,1,969,FALSE,FALSE,NA,NA,NA,NA,figures
ws,93813,10.2166/ws.2023.060,ws023052081supp1.docx,docx,ok,0,0,8,307,FALSE,FALSE,NA,NA,NA,NA,figures
ws,94767,10.2166/ws.2023.108,ws023052105supp1.docx,docx,ok,0,0,0,373,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,94933,10.2166/ws.2023.115,ws023052147supp1.docx,docx,ok,2,13,0,1016,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,95556,10.2166/ws.2023.142,ws023062404supp1.docx,docx,ok,4,30,0,76,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,96098,10.2166/ws.2023.162,ws023072814supp1.docx,docx,ok,0,0,0,285,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,96109,10.2166/ws.2023.163,ws023072833supp1.docx,docx,ok,5,2,0,125,FALSE,TRUE,NA,NA,NA,NA,summary tables
ws,96324,10.2166/ws.2023.178,ws023083046supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,96379,10.2166/ws.2023.181,ws023083061supp1.docx,docx,ok,0,0,0,920,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,96869,10.2166/ws.2023.177,ws023083097supp1.docx,docx,ok,7,69,0,39,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,96307,10.2166/ws.2023.175,ws023083156supp1.docx,docx,ok,0,0,0,651,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,96289,10.2166/ws.2023.176,ws023083205supp1.docx,docx,ok,0,0,0,1194,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,96706,10.2166/ws.2023.194,ws023083402supp1.docx,docx,ok,1,11,0,173,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,96741,10.2166/ws.2023.196,ws023083500supp1.docx,docx,ok,0,0,0,1615,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,97009,10.2166/ws.2023.216,ws023093868supp1.docx,docx,ok,1,21,0,13,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,97079,10.2166/ws.2023.224,ws023093925supp1.docx,docx,ok,2,37,0,29,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,97227,10.2166/ws.2023.226,ws023093959supp1.docx,docx,ok,1,3,0,11059,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,98117,10.2166/ws.2023.268,ws023114520supp1.pdf,pdf,not_attempted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted
ws,98523,10.2166/ws.2023.291,ws023114645supp1.docx,docx,ok,0,0,0,675,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,98118,10.2166/ws.2023.269,ws023114699supp1.docx,docx,ok,1,1,0,889,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,98920,10.2166/ws.2023.309,ws023125004supp1.docx,docx,ok,0,0,0,2470,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,99256,10.2166/ws.2023.319,ws023125062supp1.docx,docx,ok,0,0,0,266,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,99400,10.2166/ws.2023.328,ws024010086supp1.docx,docx,ok,0,0,0,1830,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,100375,10.2166/ws.2024.022,ws024020625supp1.docx,docx,ok,1,13,0,14,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,100430,10.2166/ws.2024.024,ws024030738supp1.docx,docx,ok,0,0,0,1154,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,100677,10.2166/ws.2024.035,ws024030865supp1.docx,docx,ok,3,4,1,276,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,100677,10.2166/ws.2024.035,ws024030865supp2.docx,docx,ok,0,0,0,299,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,100388,10.2166/ws.2024.015,ws024030889supp1.docx,docx,ok,3,84,0,34,TRUE,TRUE,NA,NA,NA,NA,observation tables
ws,101159,10.2166/ws.2024.056,ws024040961supp1.docx,docx,ok,1,25,0,6627,TRUE,FALSE,NA,NA,NA,NA,observation tables
ws,101008,10.2166/ws.2024.048,ws024041117supp1.docx,docx,ok,1,8,0,811,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,100732,10.2166/ws.2024.038,ws024041207supp1.docx,docx,ok,0,0,0,58,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,102245,10.2166/ws.2024.110,ws024051498supp1.docx,docx,ok,0,0,0,346,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,101822,10.2166/ws.2024.089,ws024051515supp1.docx,docx,ok,1,5,0,539,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,101526,10.2166/ws.2024.071,ws024051755supp1.docx,docx,ok,0,0,0,643,FALSE,FALSE,NA,NA,NA,NA,prose only
ws,101705,10.2166/ws.2024.083,ws024051776supp1.docx,docx,ok,1,1,0,1204,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,102003,10.2166/ws.2024.096,ws024051875supp1.docx,docx,ok,0,0,3,470,FALSE,FALSE,NA,NA,NA,NA,figures
ws,101536,10.2166/ws.2024.072,ws024051893supp1.docx,docx,ok,1,11,0,146,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,102734,10.2166/ws.2024.127,ws024062066supp1.docx,docx,ok,1,10,0,77,FALSE,FALSE,NA,NA,NA,NA,summary tables
ws,102748,10.2166/ws.2024.128,ws024062105supp1.docx,docx,ok,1,12,0,264,FALSE,FALSE,NA,NA,NA,NA,summary tables
